code,time,mkt,code,K,S,T,CorP,date,rf,IV,sabr,delta,diff,signal,position
510050P2106M04100,2021-05-24 14:00:00,0.6219,510050P2106M04100,4.1,3.482143739,0.08333333333333333,0,2021-05-24,0.02,0.36580520264222627,0.24484678210005165,-0.9303233567966551,0.12095842054217462,-1,-100.0
510050P2112A03500,2021-05-24 14:00:00,0.2209,510050P2112A03500,3.5,3.482143739,0.5714285714285714,0,2021-05-24,0.02,0.2215914988179116,0.1947542795165749,-0.45166892465517117,0.0268372193013367,-1,-100.0
510050P2112A03700,2021-05-24 14:00:00,0.3398,510050P2112A03700,3.7,3.482143739,0.5714285714285714,0,2021-05-24,0.02,0.22489910766117946,0.2140998487680601,-0.5811064484332771,0.010799258893119362,0,0.0
510050C2112A03000,2021-05-24 14:00:00,0.5128,510050C2112A03000,3.0,3.482143739,0.5714285714285714,1,2021-05-24,0.02,0.07076291624494427,0.272804947452215,0.9987631653103249,-0.20204203120727074,1,0.3457710805317894
510050C2112A03200,2021-05-24 14:00:00,0.3697,510050C2112A03200,3.2,3.482143739,0.5714285714285714,1,2021-05-24,0.02,0.16327124113383504,0.22841831941457855,0.7992464944336606,-0.06514707828074351,1,0.4320862478219673
510050C2112A03500,2021-05-24 14:00:00,0.1968,510050C2112A03500,3.5,3.482143739,0.5714285714285714,1,2021-05-24,0.02,0.17746822671459256,0.1947542795165749,0.5454366570986663,-0.017286052801982338,0,0.0
510050C2112A03700,2021-05-24 14:00:00,0.1244,510050C2112A03700,3.7,3.482143739,0.5714285714285714,1,2021-05-24,0.02,0.18608623341942968,0.2140998487680601,0.38980595767908943,-0.028013615348630422,1,0.8859367386811664
510050P2112A03900,2021-05-24 14:00:00,0.4828,510050P2112A03900,3.9,3.482143739,0.5714285714285714,0,2021-05-24,0.02,0.22954376668321252,0.24794914901411708,-0.6916371115123261,-0.01840538233090455,0,0.0
510050C2109M04300,2021-05-24 14:00:00,0.0124,510050C2109M04300,4.3,3.482143739,0.3333333333333333,1,2021-05-24,0.02,0.225018397209988,0.29554805370438,0.06582614319658807,-0.07052965649439197,1,5.2462958042876995
510050C2109M03000,2021-05-24 14:00:00,0.493,510050C2109M03000,3.0,3.482143739,0.3333333333333333,1,2021-05-24,0.02,0.08272743004967442,0.24897733547622206,0.9994879109660468,-0.16624990542654763,1,0.34552035605004205
510050C2106M04300,2021-05-24 14:00:00,0.0014,510050C2106M04300,4.3,3.482143739,0.08333333333333333,1,2021-05-24,0.02,0.31870383239479305,0.27290507378551415,0.012908438392794968,0.0457987586092789,-1,-100.0
510050C2109M03300,2021-05-24 14:00:00,0.2575,510050C2109M03300,3.3,3.482143739,0.3333333333333333,1,2021-05-24,0.02,0.16830482776484815,0.1923675870038511,0.7486004415798324,-0.024062759239002945,1,0.461318748538132
510050C2106M04400,2021-05-24 14:00:00,0.0014,510050C2106M04400,4.4,3.482143739,0.08333333333333333,1,2021-05-24,0.02,0.34844110890708957,0.28623069394120304,0.011939671189276862,0.06221041496588653,-1,-100.0
510050P2112A03000,2021-05-24 14:00:00,0.0445,510050P2112A03000,3.0,3.482143739,0.5714285714285714,0,2021-05-24,0.02,0.2150276344123081,0.272804947452215,-0.14265451255399697,-0.05777731303990691,1,1136.783227981231
510050P2109M03300,2021-05-24 14:00:00,0.0773,510050P2109M03300,3.3,3.482143739,0.3333333333333333,0,2021-05-24,0.02,0.20431597257339218,0.1923675870038511,-0.2840182460804985,0.011948385569541087,0,0.0
510050P2112A03300,2021-05-24 14:00:00,0.1283,510050P2112A03300,3.3,3.482143739,0.5714285714285714,0,2021-05-24,0.02,0.21760087126772137,0.2104111873949045,-0.3162034507835464,0.007189683872816877,0,0.0
510050P2109M04200,2021-05-24 14:00:00,0.7319,510050P2109M04200,4.2,3.482143739,0.3333333333333333,0,2021-05-24,0.02,0.2826714467505105,0.2803943550705132,-0.8475670591164665,0.0022770916799972896,0,0.0
510050C2106M04100,2021-05-24 14:00:00,0.0023,510050C2106M04100,4.1,3.482143739,0.08333333333333333,1,2021-05-24,0.02,0.274914413567519,0.24484678210005165,0.022885722734277192,0.030067631467467354,-1,-100.0
510050P2109M03100,2021-05-24 14:00:00,0.0306,510050P2109M03100,3.1,3.482143739,0.3333333333333333,0,2021-05-24,0.02,0.20645545141337124,0.22773661921056967,-0.1376870138103956,-0.021281167797198436,1,1177.7963133875287
510050C2109M03600,2021-05-24 14:30:00,0.1067,510050C2109M03600,3.6,3.491372077,0.3333333333333333,1,2021-05-24,0.02,0.17840606553945168,0.17935923600613426,0.4280920320268299,-0.0009531704666825846,0,0.0
510050P2109M04000,2021-05-24 14:30:00,0.5391,510050P2109M04000,4.0,3.491372077,0.3333333333333333,0,2021-05-24,0.02,0.2547698061172834,0.24037153266921288,-0.789798728811858,0.014398273448070514,0,0.0
510050P2106M04100,2021-05-24 14:30:00,0.6155,510050P2106M04100,4.1,3.491372077,0.08333333333333333,0,2021-05-24,0.02,0.38064079201637246,0.23733965004006902,-0.9180848622476224,0.14330114197630345,-1,-100.0
510050P2109M04100,2021-05-24 14:30:00,0.6474,510050P2109M04100,4.1,3.491372077,0.3333333333333333,0,2021-05-24,0.02,0.29874867683621276,0.2565074522547386,-0.7900947565671232,0.04224122458147417,-1,-100.0
510050P2105M03300,2021-05-24 14:30:00,0.0002,510050P2105M03300,3.3,3.491372077,0.007936507936507936,0,2021-05-24,0.02,0.261742603343896,0.16316617704584668,-0.007424848097502212,0.0985764262980493,0,0.0
510050C2105M03700,2021-05-24 14:30:00,0.0003,510050C2105M03700,3.7,3.491372077,0.007936507936507936,1,2021-05-24,0.02,0.27892566452842776,0.1737647158907432,0.010256052391898788,0.10516094863768458,0,0.0
510050P2112A03300,2021-05-24 14:30:00,0.1264,510050P2112A03300,3.3,3.491372077,0.5714285714285714,0,2021-05-24,0.02,0.21866475247858716,0.2043812845319096,-0.3110668138542201,0.014283467946677564,0,0.0
510050P2109M03900,2021-05-24 14:30:00,0.4528,510050P2109M03900,3.9,3.491372077,0.3333333333333333,0,2021-05-24,0.02,0.24531852319128564,0.22392366566498217,-0.7465179817936016,0.021394857526303462,-1,-100.0
510050P2112A03200,2021-05-24 14:30:00,0.0912,510050P2112A03200,3.2,3.491372077,0.5714285714285714,0,2021-05-24,0.02,0.21645780609134616,0.22302810360969483,-0.24691283618918858,-0.006570297518348672,0,0.0
510050C2112A03600,2021-05-24 14:30:00,0.1593,510050C2112A03600,3.6,3.491372077,0.5714285714285714,1,2021-05-24,0.02,0.18004532440751586,0.1920944542304709,0.47086430337489504,-0.01204912982295503,0,0.0
510050C2112A03700,2021-05-24 14:30:00,0.1253,510050C2112A03700,3.7,3.491372077,0.5714285714285714,1,2021-05-24,0.02,0.18340086436936567,0.2049494605599862,0.39478222734798074,-0.021548596190620523,1,0.9647935602297777
510050C2105M04000,2021-05-24 14:30:00,0.0001,510050C2105M04000,4.0,3.491372077,0.007936507936507936,1,2021-05-24,0.02,0.5283728938354066,0.21714523202321978,0.002102739923783611,0.31122766181218686,0,0.0
510050C2112A03000,2021-05-24 14:30:00,0.522,510050C2112A03000,3.0,3.491372077,0.5714285714285714,1,2021-05-24,0.02,0.06854092252327654,0.2678496724436179,0.9992483230448449,-0.19930874992034137,1,0.3811698672437065
510050C2105M03200,2021-05-24 14:30:00,0.2889,510050C2105M03200,3.2,3.491372077,0.007936507936507936,1,2021-05-24,0.02,0.31036612840395106,0.17720483989615157,0.9992411856442701,0.13316128850779949,0,0.0
510050C2112A03200,2021-05-24 14:30:00,0.3685,510050C2112A03200,3.2,3.491372077,0.5714285714285714,1,2021-05-24,0.02,0.1511364405815914,0.22302810360969483,0.8211916141255857,-0.07189166302810343,1,0.46381787646975525
510050C2105M03300,2021-05-24 14:30:00,0.1857,510050C2105M03300,3.3,3.491372077,0.007936507936507936,1,2021-05-24,0.02,0.1845287682502858,0.16316617704584668,0.9997166082436137,0.02136259120443912,0,0.0
510050P2105M03100,2021-05-24 14:30:00,0.0002,510050P2105M03100,3.1,3.491372077,0.007936507936507936,0,2021-05-24,0.02,0.5086570178696096,0.1943012951818015,-0.004026166140462029,0.3143557226878081,0,0.0
510050C2109M03200,2021-05-24 14:30:00,0.3319,510050C2109M03200,3.2,3.491372077,0.3333333333333333,1,2021-05-24,0.02,0.14719097469909365,0.20334681421599382,0.8741841717329208,-0.056155839516900175,1,0.4357014951248358
510050P2112A03500,2021-05-24 14:30:00,0.2179,510050P2112A03500,3.5,3.491372077,0.5714285714285714,0,2021-05-24,0.02,0.2226837971466615,0.18652127511201613,-0.4453585918123719,0.03616252203464537,-1,-100.0
510050C2109M04000,2021-05-24 14:30:00,0.0282,510050C2109M04000,4.0,3.491372077,0.3333333333333333,1,2021-05-24,0.02,0.19971705329289288,0.24037153266921288,0.14366680445727914,-0.040654479376319996,1,2.651157670537313
510050C2106M04400,2021-05-24 14:30:00,0.0013,510050C2106M04400,4.4,3.491372077,0.08333333333333333,1,2021-05-24,0.02,0.34166582221217673,0.27873020316363295,0.011333428436046315,0.06293561904854378,-1,-100.0
510050C2106M04300,2021-05-24 14:30:00,0.0014,510050C2106M04300,4.3,3.491372077,0.08333333333333333,1,2021-05-24,0.02,0.3151449448860586,0.26541399058226717,0.013004840366631595,0.04973095430379143,-1,-100.0
510050C2105M03400,2021-05-24 14:30:00,0.0876,510050C2105M03400,3.4,3.491372077,0.007936507936507936,1,2021-05-24,0.02,0.12232676644260687,0.15464186065954644,0.9929261271365379,-0.032315094216939566,0,0.0
510050P2109M03300,2021-05-24 14:30:00,0.075,510050P2109M03300,3.3,3.491372077,0.3333333333333333,0,2021-05-24,0.02,0.20474005097990947,0.18666379599285682,-0.27679207941015005,0.018076254987052648,0,0.0
510050P2105M03800,2021-05-24 14:30:00,0.3101,510050P2105M03800,3.8,3.491372077,0.007936507936507936,0,2021-05-24,0.02,0.512247735000074,0.187862830648698,-0.9663665959190416,0.324384904351376,0,0.0
510050P2106M04200,2021-05-24 14:30:00,0.72,510050P2106M04200,4.2,3.491372077,0.08333333333333333,0,2021-05-24,0.02,0.4533712156319921,0.25161613464561805,-0.9088589348314945,0.20175508098637407,-1,-100.0
510050P2105M03000,2021-05-24 14:30:00,0.0001,510050P2105M03000,3.0,3.491372077,0.007936507936507936,0,2021-05-24,0.02,0.5923786347147765,0.2131021088849357,-0.0018443561415042442,0.3792765258298408,0,0.0
510050C2109M03800,2021-05-24 14:30:00,0.054000000000000006,510050C2109M03800,3.8,3.491372077,0.3333333333333333,1,2021-05-24,0.02,0.1872755422151429,0.20753153522079576,0.2521621902517321,-0.020255993005652867,1,1.5104697110152248
510050C2109M03700,2021-05-24 14:30:00,0.0757,510050C2109M03700,3.7,3.491372077,0.3333333333333333,1,2021-05-24,0.02,0.18200218256399428,0.19205059513570313,0.3312937382320571,-0.010048412571708853,0,0.0
510050C2112A03800,2021-05-24 14:30:00,0.0972,510050C2112A03800,3.8,3.491372077,0.5714285714285714,1,2021-05-24,0.02,0.18588302670903664,0.22131455734051197,0.32590868064417816,-0.03543153063147533,1,1.1686812081398414
510050C2112A03300,2021-05-24 14:30:00,0.3016,510050C2112A03300,3.3,3.491372077,0.5714285714285714,1,2021-05-24,0.02,0.1593391284327906,0.2043812845319096,0.7333990133746502,-0.04504215609911899,1,0.519339873237502
510050C2106M04100,2021-05-24 14:30:00,0.0023,510050C2106M04100,4.1,3.491372077,0.08333333333333333,1,2021-05-24,0.02,0.27104451393593726,0.23733965004006902,0.023113557558137883,0.03370486389586824,-1,-100.0
510050P2109M03600,2021-05-24 14:30:00,0.2208,510050P2109M03600,3.6,3.491372077,0.3333333333333333,0,2021-05-24,0.02,0.21539963212111318,0.17935923600613426,-0.5519477345935448,0.03604039611497892,-1,-100.0
510050P2105M04000,2021-05-24 14:30:00,0.5125,510050P2105M04000,4.0,3.491372077,0.007936507936507936,0,2021-05-24,0.02,0.8649156735852528,0.21714523202321978,-0.9576849679769399,0.647770441562033,0,0.0
510050C2105M03800,2021-05-24 14:30:00,0.0001,510050C2105M03800,3.8,3.491372077,0.007936507936507936,1,2021-05-24,0.02,0.34487574748509836,0.187862830648698,0.00310501480071717,0.15701291683640037,0,0.0
510050P2109M03500,2021-05-24 14:30:00,0.161,510050P2109M03500,3.5,3.491372077,0.3333333333333333,0,2021-05-24,0.02,0.20974414343497438,0.172793093421656,-0.4620705089602066,0.03695105001331839,-1,-100.0
510050P2109M03200,2021-05-24 14:30:00,0.0476,510050P2109M03200,3.2,3.491372077,0.3333333333333333,0,2021-05-24,0.02,0.2043417411012416,0.20334681421599382,-0.19651077701607278,0.000994926885247771,0,0.0
510050P2109M04400,2021-05-24 14:30:00,0.9175,510050P2109M04400,4.4,3.491372077,0.3333333333333333,0,2021-05-24,0.02,0.31773226346596767,0.301969133420434,-0.8713662440797525,0.015763130045533646,0,0.0
510050P2106M04300,2021-05-24 14:30:00,0.8154,510050P2106M04300,4.3,3.491372077,0.08333333333333333,0,2021-05-24,0.02,0.4653345168817255,0.26541399058226717,-0.9293856793656936,0.19992052629945833,-1,-100.0
510050P2105M03700,2021-05-24 14:30:00,0.214,510050P2105M03700,3.7,3.491372077,0.007936507936507936,0,2021-05-24,0.02,0.4745207628540163,0.1737647158907432,-0.9111740317944668,0.30075604696327307,0,0.0
510050P2112A03900,2021-05-24 14:30:00,0.4828,510050P2112A03900,3.9,3.491372077,0.5714285714285714,0,2021-05-24,0.02,0.23630560134808715,0.2389123421862615,-0.6795066471986626,-0.0026067408381743595,0,0.0
510050P2106M04400,2021-05-24 14:30:00,0.9079999999999999,510050P2106M04400,4.4,3.491372077,0.08333333333333333,0,2021-05-24,0.02,0.4371248708998665,0.27873020316363295,-0.9605213560586469,0.15839466773623356,-1,-100.0
510050C2105M03600,2021-05-24 14:30:00,0.0009,510050C2105M03600,3.6,3.491372077,0.007936507936507936,1,2021-05-24,0.02,0.19178099227004303,0.1616527396714542,0.03790975488430701,0.03012825259858884,0,0.0
510050C2105M03500,2021-05-24 14:30:00,0.0153,510050C2105M03500,3.5,3.491372077,0.007936507936507936,1,2021-05-24,0.02,0.15346677269709819,0.15423918029116954,0.435620536558326,-0.0007724075940713504,0,0.0
510050C2105M03900,2021-05-24 14:30:00,0.0001,510050C2105M03900,3.9,3.491372077,0.007936507936507936,1,2021-05-24,0.02,0.4387521332645687,0.20253273696793261,0.0024920344870074016,0.23621939629663607,0,0.0
510050P2112A03600,2021-05-24 14:30:00,0.275,510050P2112A03600,3.6,3.491372077,0.5714285714285714,0,2021-05-24,0.02,0.22567437905324272,0.1920944542304709,-0.5108947687271886,0.033579924822771834,-1,-100.0
510050P2105M03500,2021-05-24 14:30:00,0.0289,510050P2105M03500,3.5,3.491372077,0.007936507936507936,0,2021-05-24,0.02,0.19845692261091274,0.15423918029116954,-0.5484651600847549,0.04421774231974321,0,0.0
510050P2105M03900,2021-05-24 14:30:00,0.41,510050P2105M03900,3.9,3.491372077,0.007936507936507936,0,2021-05-24,0.02,0.6343439642434237,0.20253273696793261,-0.9730409178612365,0.43181122727549104,0,0.0
510050P2109M03800,2021-05-24 14:30:00,0.366,510050P2109M03800,3.8,3.491372077,0.3333333333333333,0,2021-05-24,0.02,0.22966829571333644,0.20753153522079576,-0.6992478880918849,0.02213676049254068,-1,-100.0
510050C2109M03400,2021-05-24 14:30:00,0.1968,510050C2109M03400,3.4,3.491372077,0.3333333333333333,1,2021-05-24,0.02,0.16703601873980034,0.1754366049833514,0.6525950090368874,-0.008400586243551056,0,0.0
510050C2109M04200,2021-05-24 14:30:00,0.0161,510050C2109M04200,4.2,3.491372077,0.3333333333333333,1,2021-05-24,0.02,0.21514531555832356,0.2721805258772517,0.08504853732638301,-0.057035210318928165,1,4.478423293475567
510050P2109M04200,2021-05-24 14:30:00,0.7319,510050P2109M04200,4.2,3.491372077,0.3333333333333333,0,2021-05-24,0.02,0.29833325600712784,0.2721805258772517,-0.8284398614260491,0.026152730129876123,-1,-100.0
510050C2109M03500,2021-05-24 14:30:00,0.1466,510050C2109M03500,3.5,3.491372077,0.3333333333333333,1,2021-05-24,0.02,0.17348961253556616,0.172793093421656,0.5366503063125315,0.0006965191139101656,0,0.0
510050P2112A03100,2021-05-24 14:30:00,0.0637,510050P2112A03100,3.1,3.491372077,0.5714285714285714,0,2021-05-24,0.02,0.21517651495267398,0.2445949414677757,-0.18874612971301996,-0.02941842651510171,1,2034.3188485290702
510050P2109M03700,2021-05-24 14:30:00,0.29,510050P2109M03700,3.7,3.491372077,0.3333333333333333,0,2021-05-24,0.02,0.22250533158237365,0.19205059513570313,-0.6314359199478972,0.030454736446670516,-1,-100.0
510050C2109M03900,2021-05-24 14:30:00,0.0388,510050C2109M03900,3.9,3.491372077,0.3333333333333333,1,2021-05-24,0.02,0.19326287562557148,0.22392366566498217,0.19040398778252138,-0.03066079003941069,1,2.000395869195467
510050C2109M03000,2021-05-24 14:30:00,0.4991,510050C2109M03000,3.0,3.491372077,0.3333333333333333,1,2021-05-24,0.02,,0.24439289995222885,,,0,0.0
510050C2112A03900,2021-05-24 14:30:00,0.07400000000000001,510050C2112A03900,3.9,3.491372077,0.5714285714285714,1,2021-05-24,0.02,0.18731078709913146,0.2389123421862615,0.2642899975168855,-0.05160155508713005,1,1.441156889087962
510050C2106M04200,2021-05-24 14:30:00,0.0018,510050C2106M04200,4.2,3.491372077,0.08333333333333333,1,2021-05-24,0.02,0.29429340222416667,0.25161613464561805,0.01729834324772919,0.04267726757854862,-1,-100.0
510050C2109M03100,2021-05-24 14:30:00,0.4155,510050C2109M03100,3.1,3.491372077,0.3333333333333333,1,2021-05-24,0.02,0.12256210642776752,0.22302001914709102,0.964835719172425,-0.1004579127193235,1,0.3947649771561085
510050P2109M04300,2021-05-24 14:30:00,0.8432,510050P2109M04300,4.3,3.491372077,0.3333333333333333,0,2021-05-24,0.02,0.3464150137356228,0.2873373097304939,-0.818127514069404,0.059077704005128906,-1,-100.0
510050C2109M04400,2021-05-24 14:30:00,0.011000000000000001,510050C2109M04400,4.4,3.491372077,0.3333333333333333,1,2021-05-24,0.02,0.23600162383400497,0.301969133420434,0.056989235782793,-0.06596750958642905,1,6.683426184028626
510050P2109M03400,2021-05-24 14:30:00,0.1136,510050P2109M03400,3.4,3.491372077,0.3333333333333333,0,2021-05-24,0.02,0.20788549138424384,0.1754366049833514,-0.3682434225128901,0.03244888640089244,-1,-100.0
510050C2105M03000,2021-05-24 14:30:00,0.4871,510050C2105M03000,3.0,3.491372077,0.007936507936507936,1,2021-05-24,0.02,0.5590433151996952,0.2131021088849357,0.9989429124866522,0.3459412063147595,0,0.0
510050C2105M03100,2021-05-24 14:30:00,0.3871,510050C2105M03100,3.1,3.491372077,0.007936507936507936,1,2021-05-24,0.02,0.4332638631267581,0.1943012951818015,0.9990443363735346,0.23896256794495657,0,0.0
510050P2112A03000,2021-05-24 14:30:00,0.0433,510050P2112A03000,3.0,3.491372077,0.5714285714285714,0,2021-05-24,0.02,0.2151979652454721,0.2678496724436179,-0.13917756937117298,-0.0526517071981458,1,2758.8483618225814
510050P2105M03400,2021-05-24 14:30:00,0.0014,510050P2105M03400,3.4,3.491372077,0.007936507936507936,0,2021-05-24,0.02,0.18904660654513805,0.15464186065954644,-0.055638479125077356,0.034404745885591614,0,0.0
510050C2112A03100,2021-05-24 14:30:00,0.4399,510050C2112A03100,3.1,3.491372077,0.5714285714285714,1,2021-05-24,0.02,0.12869826509196317,0.2445949414677757,0.9174621766353742,-0.11589667637581252,1,0.4151488315685343
510050P2112A03700,2021-05-24 14:30:00,0.3397,510050P2112A03700,3.7,3.491372077,0.5714285714285714,0,2021-05-24,0.02,0.2299566280855268,0.2049494605599862,-0.5719008076432179,0.025007167525540608,-1,-100.0
510050P2112A03400,2021-05-24 14:30:00,0.1687,510050P2112A03400,3.4,3.491372077,0.5714285714285714,0,2021-05-24,0.02,0.22076659616663913,0.19107693216915886,-0.37796368921444046,0.02968966399748027,-1,-100.0
510050C2109M03300,2021-05-24 14:30:00,0.2621,510050C2109M03300,3.3,3.491372077,0.3333333333333333,1,2021-05-24,0.02,0.1645633779436361,0.18666379599285682,0.7614575715594951,-0.02210041804922072,1,0.5002029855168894
510050P2109M03100,2021-05-24 14:30:00,0.0293,510050P2109M03100,3.1,3.491372077,0.3333333333333333,0,2021-05-24,0.02,0.20633585816946604,0.22302001914709102,-0.13273604919374582,-0.016684160977624984,0,0.0
510050C2112A03500,2021-05-24 14:30:00,0.2021,510050C2112A03500,3.5,3.491372077,0.5714285714285714,1,2021-05-24,0.02,0.17768907586983362,0.18652127511201613,0.5532470781851136,-0.008832199242182509,0,0.0
510050P2105M03600,2021-05-24 14:30:00,0.1149,510050P2105M03600,3.6,3.491372077,0.007936507936507936,0,2021-05-24,0.02,0.312536060500728,0.1616527396714542,-0.8601074611512065,0.15088332082927383,0,0.0
510050P2105M03200,2021-05-24 14:30:00,0.0001,510050P2105M03200,3.2,3.491372077,0.007936507936507936,0,2021-05-24,0.02,0.3580221783614984,0.17720483989615157,-0.00295145685781506,0.18081733846534684,0,0.0
510050C2109M04100,2021-05-24 14:30:00,0.0205,510050C2109M04100,4.1,3.491372077,0.3333333333333333,1,2021-05-24,0.02,0.2057078272620549,0.2565074522547386,0.10794979495878543,-0.0507996249926837,1,3.5283378795107376
510050P2109M03000,2021-05-24 14:30:00,0.0173,510050P2109M03000,3.0,3.491372077,0.3333333333333333,0,2021-05-24,0.02,0.20918930409655737,0.24439289995222885,-0.08511093444170936,-0.03520359585567148,1,4511.403990342532
510050C2112A03400,2021-05-24 14:30:00,0.2494,510050C2112A03400,3.4,3.491372077,0.5714285714285714,1,2021-05-24,0.02,0.1712858573736426,0.19107693216915886,0.6397608728356077,-0.019791074795516256,0,0.0
510050P2112A03800,2021-05-24 14:30:00,0.41100000000000003,510050P2112A03800,3.8,3.491372077,0.5714285714285714,0,2021-05-24,0.02,0.23532700640157167,0.22131455734051197,-0.6266450279526599,0.014012449061059695,0,0.0
510050C2109M04300,2021-05-24 14:30:00,0.0129,510050C2109M04300,4.3,3.491372077,0.3333333333333333,1,2021-05-24,0.02,0.2245677311881935,0.2873373097304939,0.06804762815306056,-0.06276957854230036,1,5.597305313592608
510050C2109M04000,2021-05-24 15:00:00,0.0284,510050C2109M04000,4.0,3.491,0.3333333333333333,1,2021-05-24,0.02,0.2002717208583595,0.23125532478132554,0.14419859845332378,-0.030983603922966035,1,3.207594285066629
510050C2109M03800,2021-05-24 15:00:00,0.0545,510050C2109M03800,3.8,3.491,0.3333333333333333,1,2021-05-24,0.02,0.1881978126477893,0.19808849747979348,0.25306402827028507,-0.009890684832004198,0,0.0
510050P2112A03700,2021-05-24 15:00:00,0.3397,510050P2112A03700,3.7,3.491,0.5714285714285714,0,2021-05-24,0.02,0.22975108834654467,0.194263358796412,-0.5722662267898236,0.035487729550132685,-1,-100.0
510050C2109M03700,2021-05-24 15:00:00,0.0761,510050C2109M03700,3.7,3.491,0.3333333333333333,1,2021-05-24,0.02,0.18271783413953827,0.18225146204227566,0.331696858544839,0.0004663720972626073,0,0.0
510050C2106M04100,2021-05-24 15:00:00,0.0023,510050C2106M04100,4.1,3.491,0.08333333333333333,1,2021-05-24,0.02,0.2712004635606712,0.22905938518757135,0.023104252420318022,0.04214107837309983,-1,-100.0
510050C2105M03300,2021-05-24 15:00:00,0.1855,510050C2105M03300,3.3,3.491,0.007936507936507936,1,2021-05-24,0.02,0.23490968620372962,0.1544619372979093,0.9966018394471263,0.08044774890582032,0,0.0
510050P2112A03000,2021-05-24 15:00:00,0.0438,510050P2112A03000,3.0,3.491,0.5714285714285714,0,2021-05-24,0.02,0.2159621792062529,0.2581852661915489,-0.14004667656451786,-0.042223086985296004,1,5148.127153190304
510050P2105M03100,2021-05-24 15:00:00,0.0001,510050P2105M03100,3.1,3.491,0.007936507936507936,0,2021-05-24,0.02,0.47404674841256844,0.18629206396287337,-0.0022725944734002246,0.2877546844496951,0,0.0
510050P2112A03900,2021-05-24 15:00:00,0.4831,510050P2112A03900,3.9,3.491,0.5714285714285714,0,2021-05-24,0.02,0.23635552391523232,0.2288920997343523,-0.6796713347871857,0.0074634241808800295,0,0.0
510050P2109M04200,2021-05-24 15:00:00,0.7319,510050P2109M04200,4.2,3.491,0.3333333333333333,0,2021-05-24,0.02,0.2977313677845623,0.26310026749463655,-0.8291730332358134,0.03463110028992572,-1,-100.0
510050P2109M03300,2021-05-24 15:00:00,0.0756,510050P2109M03300,3.3,3.491,0.3333333333333333,0,2021-05-24,0.02,0.2054758745440771,0.1769752821367356,-0.27766163727438375,0.028500592407341485,-1,-100.0
510050C2112A03500,2021-05-24 15:00:00,0.2002,510050C2112A03500,3.5,3.491,0.5714285714285714,1,2021-05-24,0.02,0.1760655056224093,0.1751303541348046,0.5529310457450113,0.0009351514876047018,0,0.0
510050C2109M04100,2021-05-24 15:00:00,0.0205,510050C2109M04100,4.1,3.491,0.3333333333333333,1,2021-05-24,0.02,0.20581524002748047,0.24743206480003227,0.10791472688283121,-0.0416168247725518,1,4.2860748822141135
510050C2105M03100,2021-05-24 15:00:00,0.3861,510050C2105M03100,3.1,3.491,0.007936507936507936,1,2021-05-24,0.02,0.38665049664485823,0.18629206396287337,0.9997401078113219,0.20035843268198486,0,0.0
510050C2106M04400,2021-05-24 15:00:00,0.0012,510050C2106M04400,4.4,3.491,0.08333333333333333,1,2021-05-24,0.02,0.33837463568210835,0.27035381801187863,0.01063334900881519,0.06802081767022972,-1,-100.0
510050C2106M04300,2021-05-24 15:00:00,0.0013,510050C2106M04300,4.3,3.491,0.08333333333333333,1,2021-05-24,0.02,0.3122492117421078,0.25708922081772384,0.012264730335986521,0.05515999092438395,-1,-100.0
510050P2109M03400,2021-05-24 15:00:00,0.1135,510050P2109M03400,3.4,3.491,0.3333333333333333,0,2021-05-24,0.02,0.20757354933140398,0.16517950960643848,-0.36845599586006184,0.0423940397249655,-1,-100.0
510050P2112A03100,2021-05-24 15:00:00,0.0646,510050P2112A03100,3.1,3.491,0.5714285714285714,0,2021-05-24,0.02,0.21633725816521468,0.23487407466989182,-0.18996790933659558,-0.018536816504677145,0,0.0
510050C2112A03400,2021-05-24 15:00:00,0.2493,510050C2112A03400,3.4,3.491,0.5714285714285714,1,2021-05-24,0.02,0.17142554083569198,0.18007303540500888,0.639383437817474,-0.008647494569316905,0,0.0
510050C2112A03800,2021-05-24 15:00:00,0.0977,510050C2112A03800,3.8,3.491,0.5714285714285714,1,2021-05-24,0.02,0.18653624605312355,0.21103824199393248,0.32638346873045015,-0.02450199594080893,1,1.4171385643783585
510050C2109M04300,2021-05-24 15:00:00,0.0128,510050C2109M04300,4.3,3.491,0.3333333333333333,1,2021-05-24,0.02,0.2242848342759726,0.2782223145320669,0.06767185692447485,-0.05393748025609432,1,6.834903331080542
510050P2106M04100,2021-05-24 15:00:00,0.6102,510050P2106M04100,4.1,3.491,0.08333333333333333,0,2021-05-24,0.02,0.3385889026446644,0.22905938518757135,-0.9428558818745525,0.10952951745709305,-1,-100.0
510050C2109M03300,2021-05-24 15:00:00,0.2599,510050C2109M03300,3.3,3.491,0.3333333333333333,1,2021-05-24,0.02,0.1614837563251589,0.1769752821367356,0.7647359952314372,-0.0154915258115767,0,0.0
510050P2105M03300,2021-05-24 15:00:00,0.0001,510050P2105M03300,3.3,3.491,0.007936507936507936,0,2021-05-24,0.02,0.24164592830824783,0.1544619372979093,-0.004246661561654652,0.08718399101033852,0,0.0
510050P2112A03300,2021-05-24 15:00:00,0.1257,510050P2112A03300,3.3,3.491,0.5714285714285714,0,2021-05-24,0.02,0.21778981487988386,0.1939894388911255,-0.31083020130906225,0.023800375988758365,-1,-100.0
